	molecule_chembl_id	units	IC50	canonical_smiles	pIC50	mols
130	CHEMBL366751	nM	550.0	N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)C1	5.259637310505756	<rdkit.Chem.rdchem.Mol object at 0x7f870f930c10>
131	CHEMBL172276	nM	670.0	N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@H](OC(=O)Nc2ccc(I)cc2)C1	5.173925197299173	<rdkit.Chem.rdchem.Mol object at 0x7f870f930c80>
132	CHEMBL171033	nM	83.0	COc1ccc(NC(=O)O[C@@H]2CCC[C@H]([C@H](N)C(=O)N3CCSC3)C2)cc1	6.080921907623926	<rdkit.Chem.rdchem.Mol object at 0x7f870f930cf0>
133	CHEMBL439836	nM	71.0	CS(=O)(=O)NCCS(=O)(=O)N[C@@H]1CC[C@@H]([C@H](N)C(=O)N2CCCC2)C1	6.1487416512809245	<rdkit.Chem.rdchem.Mol object at 0x7f870f930d60>
134	CHEMBL352343	nM	280.0	N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@@H](OC(=O)Nc2ccc(Cl)c(Cl)c2)C1	5.552841968657781	<rdkit.Chem.rdchem.Mol object at 0x7f870f930dd0>
135	CHEMBL169962	nM	110.0	N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](NS(=O)(=O)c2ccc(C(=O)O)cc2)C1	5.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f930e40>
136	CHEMBL352737	nM	480.0	COc1ccc(NC(=O)O[C@H]2CCC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1	5.318758762624412	<rdkit.Chem.rdchem.Mol object at 0x7f870f930eb0>
137	CHEMBL368156	nM	840.0	N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](O)C1	5.075720713938118	<rdkit.Chem.rdchem.Mol object at 0x7f870f930f20>
138	CHEMBL171437	nM	72.0	N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(C(=O)O)cc2)C1	6.142667503568732	<rdkit.Chem.rdchem.Mol object at 0x7f870f930f90>
139	CHEMBL433732	nM	420.0	CS(=O)(=O)c1ccc(S(=O)(=O)N[C@H]2CC[C@@H]([C@H](N)C(=O)N3CCCC3)C2)cc1	5.376750709602099	<rdkit.Chem.rdchem.Mol object at 0x7f870f931000>
140	CHEMBL354576	nM	110.0	N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](NC(=O)Nc2cccc3ccccc23)C1	5.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f931070>
141	CHEMBL168866	nM	170.0	N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)C1	5.769551078621726	<rdkit.Chem.rdchem.Mol object at 0x7f870f9310e0>
142	CHEMBL172631	nM	210.0	N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@@H](OC(=O)Nc2cccc(F)c2)C1	5.6777807052660805	<rdkit.Chem.rdchem.Mol object at 0x7f870f931150>
143	CHEMBL171430	nM	1700.0	N[C@@H](C(=O)N1CCSC1)[C@H]1CC[C@@H](OC(=O)Nc2cccc3ccccc23)C1	4.769551078621726	<rdkit.Chem.rdchem.Mol object at 0x7f870f9311c0>
144	CHEMBL169204	nM	13.0	CS(=O)(=O)c1ccc(S(=O)(=O)N[C@@H]2CC[C@@H]([C@H](N)C(=O)N3CCCC3)C2)cc1	6.886056647693163	<rdkit.Chem.rdchem.Mol object at 0x7f870f931230>
145	CHEMBL355203	nM	180.0	COc1ccc(NC(=O)O[C@@H]2CCC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1	5.7447274948966935	<rdkit.Chem.rdchem.Mol object at 0x7f870f9312a0>
146	CHEMBL171342	nM	83.0	N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(S(N)(=O)=O)cc2)C1	6.080921907623926	<rdkit.Chem.rdchem.Mol object at 0x7f870f931310>
147	CHEMBL354936	nM	110.0	CN(C)S(=O)(=O)c1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1	5.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f931380>
148	CHEMBL169812	nM	230.0	N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](NC(=O)c2cccc3ccccc23)C1	5.638272163982407	<rdkit.Chem.rdchem.Mol object at 0x7f870f9313f0>
149	CHEMBL172624	nM	1200.0	N[C@@H](C(=O)N1CCSC1)[C@H]1CC[C@@H](OC(=O)Nc2cccc(F)c2)C1	4.920818753952375	<rdkit.Chem.rdchem.Mol object at 0x7f870f931460>
150	CHEMBL355716	nM	270.0	COc1ccc(NC(=O)O[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1	5.568636235841013	<rdkit.Chem.rdchem.Mol object at 0x7f870f9314d0>
151	CHEMBL353840	nM	47.0	N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2cccc3ccccc23)C1	6.327902142064283	<rdkit.Chem.rdchem.Mol object at 0x7f870f931540>
152	CHEMBL169179	nM	46.0	N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](NS(=O)(=O)c2ccc(S(N)(=O)=O)cc2)C1	6.337242168318426	<rdkit.Chem.rdchem.Mol object at 0x7f870f9315b0>
153	CHEMBL172730	nM	3900.0	N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](OC(=O)Nc2ccccc2-c2ccccc2)C1	4.4089353929735005	<rdkit.Chem.rdchem.Mol object at 0x7f870f931620>
154	CHEMBL168281	nM	220.0	N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(S(=O)(=O)C(F)(F)F)cc2)C1	5.657577319177793	<rdkit.Chem.rdchem.Mol object at 0x7f870f931690>
155	CHEMBL171609	nM	440.0	N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@H](NC(=O)Nc2cccc3ccccc23)C1	5.356547323513812	<rdkit.Chem.rdchem.Mol object at 0x7f870f931700>
156	CHEMBL352632	nM	870.0	CO[C@@H]1CCC[C@H]([C@H](N)C(=O)N2CCCC2)C1	5.060480747381382	<rdkit.Chem.rdchem.Mol object at 0x7f870f931770>
157	CHEMBL355248	nM	150.0	CS(=O)(=O)c1ccccc1S(=O)(=O)N[C@H]1CC[C@H]([C@H](N)C(=O)N2CCCC2)C1	5.823908740944319	<rdkit.Chem.rdchem.Mol object at 0x7f870f9317e0>
158	CHEMBL170051	nM	330.0	N[C@H](C(=O)N1CCCC1)[C@H]1CCC[C@H](OC(=O)Nc2ccc(I)cc2)C1	5.481486060122113	<rdkit.Chem.rdchem.Mol object at 0x7f870f931850>
159	CHEMBL171733	nM	110.0	N[C@H](C(=O)N1CCCC1)[C@H]1CCC[C@@H](OC(=O)Nc2ccc(I)cc2)C1	5.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f9318c0>
160	CHEMBL355051	nM	290.0	N[C@H](C(=O)N1CCCC1)[C@H]1CCC[C@H](O)C1	5.5376020021010435	<rdkit.Chem.rdchem.Mol object at 0x7f870f931930>
161	CHEMBL433533	nM	420.0	COc1ccc(NC(=O)O[C@H]2CCC[C@H]([C@H](N)C(=O)N3CCSC3)C2)cc1	5.376750709602099	<rdkit.Chem.rdchem.Mol object at 0x7f870f9319a0>
162	CHEMBL171290	nM	250.0	N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@H](NS(=O)(=O)c2ccc(S(N)(=O)=O)cc2)C1	5.6020599913279625	<rdkit.Chem.rdchem.Mol object at 0x7f870f931a10>
163	CHEMBL355244	nM	4600.0	N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](O)C1	4.337242168318426	<rdkit.Chem.rdchem.Mol object at 0x7f870f931a80>
164	CHEMBL352354	nM	240.0	COc1ccc(NC(=O)O[C@@H]2CC[C@H]([C@H](N)C(=O)N3CCSC3)C2)cc1	5.619788758288394	<rdkit.Chem.rdchem.Mol object at 0x7f870f931af0>
165	CHEMBL352402	nM	110.0	N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](OC(=O)Nc2ccc(I)cc2)C1	5.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f931b60>
166	CHEMBL352520	nM	43.0	N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2cccc3ccccc23)C1	6.366531544420414	<rdkit.Chem.rdchem.Mol object at 0x7f870f931bd0>
167	CHEMBL172057	nM	180.0	N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](OC(=O)Nc2ccc(I)cc2)C1	5.7447274948966935	<rdkit.Chem.rdchem.Mol object at 0x7f870f931c40>
168	CHEMBL353590	nM	1100.0	COc1ccc(NC(=O)O[C@@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1	4.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f931cb0>
169	CHEMBL355479	nM	94.0	N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](NC(=O)Nc2cccc3ccccc23)C1	6.026872146400302	<rdkit.Chem.rdchem.Mol object at 0x7f870f931d20>
170	CHEMBL352548	nM	95.0	CS(=O)(=O)NCCS(=O)(=O)N[C@H]1CC[C@H]([C@H](N)C(=O)N2CCCC2)C1	6.022276394711152	<rdkit.Chem.rdchem.Mol object at 0x7f870f931d90>
171	CHEMBL22310	nM	48.00000000000001	N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1	6.318758762624412	<rdkit.Chem.rdchem.Mol object at 0x7f870f931e00>
172	CHEMBL22545	nM	830.0	N[C@H](C(=O)N1C[C@H](F)[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1	5.080921907623926	<rdkit.Chem.rdchem.Mol object at 0x7f870f931e70>
173	CHEMBL23223	nM	89.0	N[C@H](C(=O)N1CCSC1)C1CCCCC1	6.050609993355087	<rdkit.Chem.rdchem.Mol object at 0x7f870f931ee0>
174	CHEMBL23051	nM	270.0	N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1	5.568636235841013	<rdkit.Chem.rdchem.Mol object at 0x7f870f931f50>
175	CHEMBL23880	nM	210.0	N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1	5.6777807052660805	<rdkit.Chem.rdchem.Mol object at 0x7f870f931fc0>
176	CHEMBL416008	nM	360.0	N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1	5.443697499232712	<rdkit.Chem.rdchem.Mol object at 0x7f870f932030>
177	CHEMBL281561	nM	75.0	N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1	6.1249387366083	<rdkit.Chem.rdchem.Mol object at 0x7f870f9320a0>
178	CHEMBL283309	nM	58.0	N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1	6.236572006437063	<rdkit.Chem.rdchem.Mol object at 0x7f870f932110>
179	CHEMBL280658	nM	72.99999999999999	N[C@H](C(=O)N1CCC(F)(F)C1)C1CCCCC1	6.136677139879544	<rdkit.Chem.rdchem.Mol object at 0x7f870f932180>
180	CHEMBL283368	nM	67.0	N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1	6.173925197299173	<rdkit.Chem.rdchem.Mol object at 0x7f870f9321f0>
181	CHEMBL277693	nM	88.0	N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1	6.055517327849832	<rdkit.Chem.rdchem.Mol object at 0x7f870f932260>
182	CHEMBL281178	nM	35.0	N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1	6.455931955649724	<rdkit.Chem.rdchem.Mol object at 0x7f870f9322d0>
183	CHEMBL23110	nM	55.0	N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1	6.259637310505756	<rdkit.Chem.rdchem.Mol object at 0x7f870f932340>
184	CHEMBL23879	nM	250.0	N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1	5.6020599913279625	<rdkit.Chem.rdchem.Mol object at 0x7f870f9323b0>
185	CHEMBL277193	nM	250.0	N[C@H](C(=O)N1C[C@@H](F)[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1	5.6020599913279625	<rdkit.Chem.rdchem.Mol object at 0x7f870f932420>
186	CHEMBL23981	nM	340.0	N[C@H](C(=O)N1CC[C@@H](F)C1)C1CCCCC1	5.468521082957745	<rdkit.Chem.rdchem.Mol object at 0x7f870f932490>
187	CHEMBL279944	nM	27.0	N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1	6.568636235841013	<rdkit.Chem.rdchem.Mol object at 0x7f870f932500>
188	CHEMBL431885	nM	870.0	N[C@H](C(=O)N1C[C@H](F)[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1	5.060480747381382	<rdkit.Chem.rdchem.Mol object at 0x7f870f932570>
189	CHEMBL23660	nM	54.0	N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1	6.267606240177032	<rdkit.Chem.rdchem.Mol object at 0x7f870f9325e0>
190	CHEMBL23924	nM	110.0	N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1	5.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f932650>
191	CHEMBL423108	nM	23.0	N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1	6.638272163982407	<rdkit.Chem.rdchem.Mol object at 0x7f870f9326c0>
192	CHEMBL277635	nM	70.0	N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1	6.154901959985743	<rdkit.Chem.rdchem.Mol object at 0x7f870f932730>
193	CHEMBL22294	nM	21.0	N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1	6.6777807052660805	<rdkit.Chem.rdchem.Mol object at 0x7f870f9327a0>
194	CHEMBL23891	nM	56.0	N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1	6.251811972993799	<rdkit.Chem.rdchem.Mol object at 0x7f870f932810>
195	CHEMBL22511	nM	170.0	N[C@H](C(=O)N1CC[C@H](F)C1)C1CCCCC1	5.769551078621726	<rdkit.Chem.rdchem.Mol object at 0x7f870f932880>
196	CHEMBL357606	nM	1700.0	CCC(C)C(N)C(=O)N1CCSC1	4.769551078621726	<rdkit.Chem.rdchem.Mol object at 0x7f870f9328f0>
197	CHEMBL147314	nM	250000.0	CCCCC(N)C(=O)N1CCCCC1	2.6020599913279625	<rdkit.Chem.rdchem.Mol object at 0x7f870f932960>
198	CHEMBL148261	nM	3500.0	CCC(C)C(N)C(=O)N1CCC(F)C1	4.455931955649724	<rdkit.Chem.rdchem.Mol object at 0x7f870f9329d0>
199	CHEMBL148955	nM	317999.99999999994	NCCCCC(N)C(=O)N1CCSC1	2.4975728800155674	<rdkit.Chem.rdchem.Mol object at 0x7f870f932a40>
200	CHEMBL358358	nM	107000.0	CCC(C)C(N)C(=O)N1CCC(N=[N+]=[N-])C1	2.9706162223147903	<rdkit.Chem.rdchem.Mol object at 0x7f870f932ab0>
201	CHEMBL146995	nM	67000.0	NC(CO)C(=O)N1CCCCC1	3.1739251972991736	<rdkit.Chem.rdchem.Mol object at 0x7f870f932b20>
202	CHEMBL146877	nM	151000.0	N#C[C@@H]1CCCCN1C(=O)C(N)CCN	2.8210230527068307	<rdkit.Chem.rdchem.Mol object at 0x7f870f932b90>
203	CHEMBL434886	nM	167000.0	CCC(C)C(N)C(=O)N(C)CC	2.7772835288524167	<rdkit.Chem.rdchem.Mol object at 0x7f870f932c00>
204	CHEMBL319514	nM	200.0	C[C@H](N)C(=O)N1CCC[C@H]1C#N	5.698970004336019	<rdkit.Chem.rdchem.Mol object at 0x7f870f932c70>
205	CHEMBL277390	nM	999.9999999999998	C[S+](C)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F	5.0	<rdkit.Chem.rdchem.Mol object at 0x7f870f932ce0>
206	CHEMBL461912	nM	319.99999999999994	N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN	5.494850021680094	<rdkit.Chem.rdchem.Mol object at 0x7f870f932d50>
207	CHEMBL67680	nM	630.0000000000001	CCCCCCCC[S+](CCCCCCCC)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F	5.200659450546418	<rdkit.Chem.rdchem.Mol object at 0x7f870f932dc0>
208	CHEMBL148127	nM	374000.0	CCC(C)C(N)C(=O)N1CCCCCC1	2.4271283977995197	<rdkit.Chem.rdchem.Mol object at 0x7f870f932e30>
209	CHEMBL356207	nM	289000.0	NCCC(N)C(=O)N1CCSC1	2.5391021572434522	<rdkit.Chem.rdchem.Mol object at 0x7f870f932ea0>
210	CHEMBL148025	nM	217000.0	NC(C(=O)N1CCCCC1)C1CCCCC1	2.6635402661514704	<rdkit.Chem.rdchem.Mol object at 0x7f870f932f10>
211	CHEMBL346877	nM	50400.0	CCC(C)C(N)C(=O)N1CCC1	3.2975694635544746	<rdkit.Chem.rdchem.Mol object at 0x7f870f932f80>
212	CHEMBL147923	nM	500000.0	NCCC(N)C(=O)N1CCCCC1	2.3010299956639813	<rdkit.Chem.rdchem.Mol object at 0x7f870f932ff0>
213	CHEMBL146190	nM	229000.0	CCCC(N)C(=O)N1CCCCC1	2.640164517660112	<rdkit.Chem.rdchem.Mol object at 0x7f870f933060>
214	CHEMBL148002	nM	360000.0	CCC(C)C(N)C(=O)N(C)C	2.4436974992327127	<rdkit.Chem.rdchem.Mol object at 0x7f870f9330d0>
215	CHEMBL145813	nM	51000.0	N#CC1CCCCN1C(=O)C(N)CCCCN	3.2924298239020637	<rdkit.Chem.rdchem.Mol object at 0x7f870f933140>
216	CHEMBL1160335	nM	3499.9999999999995	CC(=O)OCc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F	4.455931955649724	<rdkit.Chem.rdchem.Mol object at 0x7f870f9331b0>
217	CHEMBL305759	nM	25000.0	N[C@H]1CCCCNC(=O)CNC(=O)CNC(=O)c2cc(ccc2COc2ccccc2)NC(=O)[C@@H]2CCCN2C1=O	3.6020599913279625	<rdkit.Chem.rdchem.Mol object at 0x7f870f933220>
218	CHEMBL343650	nM	377000.0	CCCN(C)C(=O)C(N)C(C)CC	2.423658649794207	<rdkit.Chem.rdchem.Mol object at 0x7f870f933290>
219	CHEMBL302602	nM	610.0000000000002	C[S+](C)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F	5.214670164989233	<rdkit.Chem.rdchem.Mol object at 0x7f870f933300>
220	CHEMBL148285	nM	250000.0	CCC(N)C(=O)N1CCCCC1	2.6020599913279625	<rdkit.Chem.rdchem.Mol object at 0x7f870f933370>
221	CHEMBL348246	nM	500000.0	NCCCCC(N)C(=O)N1CCC1	2.3010299956639813	<rdkit.Chem.rdchem.Mol object at 0x7f870f9333e0>
222	CHEMBL147691	nM	93000.0	CCC(C)C(N)C(=O)N1CCC(O)C1	3.0315170514460648	<rdkit.Chem.rdchem.Mol object at 0x7f870f933450>
223	CHEMBL144027	nM	500000.0	NCCCCC(N)C(=O)N1CCC(O)C1	2.3010299956639813	<rdkit.Chem.rdchem.Mol object at 0x7f870f9334c0>
224	CHEMBL461506	nM	182538.48909202655	NCCCC[C@H](N)C(=O)N1CCCCC1	2.738645548534216	<rdkit.Chem.rdchem.Mol object at 0x7f870f933530>
225	CHEMBL444537	nM	52000.0	CCC(C)C(N)C(=O)N1CC=CCC1	3.2839966563652006	<rdkit.Chem.rdchem.Mol object at 0x7f870f9335a0>
226	CHEMBL145862	nM	18100.0	NC(N)=NCCCC(N)C(=O)N1CCCCC1	3.7423214251308154	<rdkit.Chem.rdchem.Mol object at 0x7f870f933610>
227	CHEMBL148954	nM	81000.0	NCCCC(N)C(=O)N1CCSC1	3.09151498112135	<rdkit.Chem.rdchem.Mol object at 0x7f870f933680>
228	CHEMBL67679	nM	570.0000000000002	CCCC[S+](CCCC)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F	5.2441251443275085	<rdkit.Chem.rdchem.Mol object at 0x7f870f9336f0>
229	CHEMBL329909	nM	163.0	N#C[C@@H]1CCCN1C(=O)CNCCNc1ncccn1	5.787812395596042	<rdkit.Chem.rdchem.Mol object at 0x7f870f933760>
230	CHEMBL96229	nM	24200.0	O=C(CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N1CCC1	3.616184634019569	<rdkit.Chem.rdchem.Mol object at 0x7f870f9337d0>
231	CHEMBL3084822	nM	70.0	CC(=O)O[C@@]12C[C@@H]3C[C@@H](C[C@](NCC(=O)N4CCC[C@H]4C#N)(C3)C1)C2	6.154901959985743	<rdkit.Chem.rdchem.Mol object at 0x7f870f933840>
232	CHEMBL316832	nM	598.0	N#C[C@@H]1CCCN1C(=O)CNCC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3	5.223298816011589	<rdkit.Chem.rdchem.Mol object at 0x7f870f9338b0>
233	CHEMBL94597	nM	298.0	N#C[C@@H]1CCCN1C(=O)CNCCNc1ccccc1	5.525783735923745	<rdkit.Chem.rdchem.Mol object at 0x7f870f933920>
234	CHEMBL330670	nM	444.0	CCNCC(=O)N1CCC[C@H]1C#N	5.35261702988538	<rdkit.Chem.rdchem.Mol object at 0x7f870f933990>
235	CHEMBL94147	nM	291.0	CCCCCCCNCC(=O)N1CCC[C@H]1C#N	5.536107011014093	<rdkit.Chem.rdchem.Mol object at 0x7f870f933a00>
236	CHEMBL94908	nM	105.0	CCC(C)(C)NCC(=O)N1CCC[C@H]1C#N	5.978810700930062	<rdkit.Chem.rdchem.Mol object at 0x7f870f933a70>
237	CHEMBL327264	nM	377.0	N#C[C@@H]1CCCN1C(=O)CNCCC(c1ccccc1)c1ccccc1	5.423658649794207	<rdkit.Chem.rdchem.Mol object at 0x7f870f933ae0>
238	CHEMBL94046	nM	18700.0	N#C[C@H]1CCCN1C(=O)CCNCCNc1ccc([N+](=O)[O-])cn1	3.728158393463501	<rdkit.Chem.rdchem.Mol object at 0x7f870f933b50>
239	CHEMBL93847	nM	338.0	N#C[C@@H]1CCCN1C(=O)CNC1CCCCCCCCCCC1	5.471083299722345	<rdkit.Chem.rdchem.Mol object at 0x7f870f933bc0>
240	CHEMBL96607	nM	372.0	CC(N)(CO)C(O)NCC(=O)N1CCC[C@H]1C#N	5.429457060118103	<rdkit.Chem.rdchem.Mol object at 0x7f870f933c30>
241	CHEMBL96942	nM	305.0	N#C[C@@H]1CCCN1C(=O)CNCCc1ccccc1	5.515700160653214	<rdkit.Chem.rdchem.Mol object at 0x7f870f933ca0>
242	CHEMBL3084816	nM	7.0	N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](Nc2ccc(C(F)(F)F)cn2)CC1	7.154901959985743	<rdkit.Chem.rdchem.Mol object at 0x7f870f933d10>
243	CHEMBL328613	nM	26100.0	O=C(CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N1CCc2ccccc2C1	3.583359492661719	<rdkit.Chem.rdchem.Mol object at 0x7f870f933d80>
244	CHEMBL313423	nM	9610.0	CN[C@H](C(=O)N1CCC[C@H]1C#N)C(C)C	4.017276612331455	<rdkit.Chem.rdchem.Mol object at 0x7f870f933df0>
245	CHEMBL3084814	nM	17.0	C[C@]12C[C@@H]3C[C@](C)(C1)C[C@](NCC(=O)N1CCC[C@H]1C#N)(C3)C2	6.769551078621726	<rdkit.Chem.rdchem.Mol object at 0x7f870f933e60>
246	CHEMBL96748	nM	192.0	CC(C)NCC(=O)N1CCC[C@H]1C#N	5.71669877129645	<rdkit.Chem.rdchem.Mol object at 0x7f870f933ed0>
247	CHEMBL96160	nM	266.0	CCCCCNCC(=O)N1CCC[C@H]1C#N	5.575118363368933	<rdkit.Chem.rdchem.Mol object at 0x7f870f933f40>
248	CHEMBL96299	nM	346.0	N#C[C@@H]1CCCN1C(=O)CNCCCCCO	5.460923901207224	<rdkit.Chem.rdchem.Mol object at 0x7f870f934040>
249	CHEMBL328994	nM	133.0	N#C[C@@H]1CCCN1C(=O)CNC1Cc2ccccc2C1	5.876148359032914	<rdkit.Chem.rdchem.Mol object at 0x7f870f9340b0>
250	CHEMBL93354	nM	36.0	N#C[C@@H]1CCCN1C(=O)CNCCNc1ccc(Cl)cn1	6.443697499232713	<rdkit.Chem.rdchem.Mol object at 0x7f870f934120>
251	CHEMBL96071	nM	242.0	CC1(C)C2CC(CNCC(=O)N3CCC[C@H]3C#N)CC1C2	5.616184634019569	<rdkit.Chem.rdchem.Mol object at 0x7f870f934190>
252	CHEMBL328794	nM	228.0	N#C[C@@H]1CCCN1C(=O)CNC1CCN(c2nc3ccccc3s2)CC1	5.642065152999546	<rdkit.Chem.rdchem.Mol object at 0x7f870f934200>
253	CHEMBL96395	nM	434000.0	N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C(N)=O)nc1	2.362510270487489	<rdkit.Chem.rdchem.Mol object at 0x7f870f934270>
254	CHEMBL330373	nM	15.0	N#C[C@@H]1CCCN1C(=O)CNC1CC2CCC1C2	6.823908740944319	<rdkit.Chem.rdchem.Mol object at 0x7f870f9342e0>
255	CHEMBL318511	nM	52600.0	O=C(CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N1CCCCC1	3.2790142558462607	<rdkit.Chem.rdchem.Mol object at 0x7f870f934350>
256	CHEMBL321509	nM	635.0	N#C[C@@H]1CCCN1C(=O)CNCCOc1ccccc1	5.197226274708024	<rdkit.Chem.rdchem.Mol object at 0x7f870f9343c0>
257	CHEMBL96666	nM	2.0	CC(C)[C@H](N)C(=O)N1CCC[C@H]1C#N	7.698970004336019	<rdkit.Chem.rdchem.Mol object at 0x7f870f934430>
258	CHEMBL95088	nM	26.0	N#C[C@@H]1CCCN1C(=O)CNC1(CO)CCCC1	6.585026652029182	<rdkit.Chem.rdchem.Mol object at 0x7f870f9344a0>
